id,instrument,instrument_token,last_price,timestamp
145438,NIFTY2462023300CE,44395,204.1,2024-06-14 09:15:01.632505
145443,NIFTY2462023300CE,44395,199.0,2024-06-14 09:15:04.661232
145449,NIFTY2462023300CE,44395,198.85,2024-06-14 09:15:07.467709
145456,NIFTY2462023300CE,44395,199.25,2024-06-14 09:15:10.443536
145462,NIFTY2462023300CE,44395,205.3,2024-06-14 09:15:13.208805
145468,NIFTY2462023300CE,44395,206.45,2024-06-14 09:15:16.037918
145474,NIFTY2462023300CE,44395,206.8,2024-06-14 09:15:18.915562
145480,NIFTY2462023300CE,44395,204.85,2024-06-14 09:15:21.688039
145488,NIFTY2462023300CE,44395,199.9,2024-06-14 09:15:24.834362
145491,NIFTY2462023300CE,44395,201.0,2024-06-14 09:15:27.168305
145497,NIFTY2462023300CE,44395,202.4,2024-06-14 09:15:29.878734
145502,NIFTY2462023300CE,44395,203.7,2024-06-14 09:15:32.523851
145508,NIFTY2462023300CE,44395,205.0,2024-06-14 09:15:35.280037
145516,NIFTY2462023300CE,44395,204.7,2024-06-14 09:15:38.923907
145521,NIFTY2462023300CE,44395,203.2,2024-06-14 09:15:42.587452
145528,NIFTY2462023300CE,44395,201.4,2024-06-14 09:15:47.371993
145533,NIFTY2462023300CE,44395,201.2,2024-06-14 09:15:50.065011
145539,NIFTY2462023300CE,44395,202.55,2024-06-14 09:15:52.842423
145546,NIFTY2462023300CE,44395,202.8,2024-06-14 09:15:55.833633
145551,NIFTY2462023300CE,44395,202.15,2024-06-14 09:15:58.448648
145557,NIFTY2462023300CE,44395,201.9,2024-06-14 09:16:01.252037
145566,NIFTY2462023300CE,44395,198.3,2024-06-14 09:16:04.656614
145569,NIFTY2462023300CE,44395,198.25,2024-06-14 09:16:06.948902
145578,NIFTY2462023300CE,44395,197.6,2024-06-14 09:16:10.275285
145581,NIFTY2462023300CE,44395,198.4,2024-06-14 09:16:12.557598
145588,NIFTY2462023300CE,44395,199.5,2024-06-14 09:16:15.615720
145593,NIFTY2462023300CE,44395,200.2,2024-06-14 09:16:18.277466
145602,NIFTY2462023300CE,44395,201.2,2024-06-14 09:16:21.635486
145605,NIFTY2462023300CE,44395,202.3,2024-06-14 09:16:23.901765
145611,NIFTY2462023300CE,44395,201.05,2024-06-14 09:16:26.714584
145618,NIFTY2462023300CE,44395,199.65,2024-06-14 09:16:29.705751
145624,NIFTY2462023300CE,44395,200.0,2024-06-14 09:16:32.472436
145629,NIFTY2462023300CE,44395,200.0,2024-06-14 09:16:35.064288
145636,NIFTY2462023300CE,44395,198.75,2024-06-14 09:16:38.064550
145641,NIFTY2462023300CE,44395,198.95,2024-06-14 09:16:40.669055
145648,NIFTY2462023300CE,44395,198.6,2024-06-14 09:16:43.582636
145653,NIFTY2462023300CE,44395,199.3,2024-06-14 09:16:46.205850
145661,NIFTY2462023300CE,44395,198.5,2024-06-14 09:16:49.254883
145666,NIFTY2462023300CE,44395,199.5,2024-06-14 09:16:51.776273
145672,NIFTY2462023300CE,44395,198.2,2024-06-14 09:16:54.577831
145677,NIFTY2462023300CE,44395,198.5,2024-06-14 09:16:57.192217
145684,NIFTY2462023300CE,44395,198.25,2024-06-14 09:17:00.147875
145689,NIFTY2462023300CE,44395,198.95,2024-06-14 09:17:02.926530
145696,NIFTY2462023300CE,44395,198.5,2024-06-14 09:17:06.010269
145701,NIFTY2462023300CE,44395,198.25,2024-06-14 09:17:08.720529
145708,NIFTY2462023300CE,44395,199.45,2024-06-14 09:17:11.681187
145713,NIFTY2462023300CE,44395,199.4,2024-06-14 09:17:14.354530
145720,NIFTY2462023300CE,44395,200.5,2024-06-14 09:17:17.294434
145725,NIFTY2462023300CE,44395,199.55,2024-06-14 09:17:19.831375
145733,NIFTY2462023300CE,44395,199.0,2024-06-14 09:17:22.891315
145738,NIFTY2462023300CE,44395,198.8,2024-06-14 09:17:25.490324
145744,NIFTY2462023300CE,44395,197.6,2024-06-14 09:17:28.297422
145750,NIFTY2462023300CE,44395,197.35,2024-06-14 09:17:31.124840
145756,NIFTY2462023300CE,44395,198.5,2024-06-14 09:17:33.903513
145761,NIFTY2462023300CE,44395,198.35,2024-06-14 09:17:36.461829
145768,NIFTY2462023300CE,44395,199.8,2024-06-14 09:17:39.413813
145774,NIFTY2462023300CE,44395,199.9,2024-06-14 09:17:42.209053
145780,NIFTY2462023300CE,44395,200.45,2024-06-14 09:17:45.161441
145785,NIFTY2462023300CE,44395,200.2,2024-06-14 09:17:47.815537
145792,NIFTY2462023300CE,44395,198.75,2024-06-14 09:17:50.887492
145798,NIFTY2462023300CE,44395,198.9,2024-06-14 09:17:53.775809
145804,NIFTY2462023300CE,44395,200.0,2024-06-14 09:17:56.600313
145810,NIFTY2462023300CE,44395,200.0,2024-06-14 09:17:59.493166
145816,NIFTY2462023300CE,44395,200.0,2024-06-14 09:18:02.427959
145822,NIFTY2462023300CE,44395,198.9,2024-06-14 09:18:05.521343
145828,NIFTY2462023300CE,44395,198.2,2024-06-14 09:18:08.436147
145834,NIFTY2462023300CE,44395,199.75,2024-06-14 09:18:11.326492
145839,NIFTY2462023300CE,44395,198.65,2024-06-14 09:18:14.130750
145845,NIFTY2462023300CE,44395,196.6,2024-06-14 09:18:16.984075
145852,NIFTY2462023300CE,44395,197.6,2024-06-14 09:18:20.148328
145858,NIFTY2462023300CE,44395,197.9,2024-06-14 09:18:22.967137
145863,NIFTY2462023300CE,44395,197.8,2024-06-14 09:18:25.737188
145872,NIFTY2462023300CE,44395,198.2,2024-06-14 09:18:29.243877
145878,NIFTY2462023300CE,44395,198.25,2024-06-14 09:18:32.172769
145882,NIFTY2462023300CE,44395,199.0,2024-06-14 09:18:34.711055
145888,NIFTY2462023300CE,44395,197.9,2024-06-14 09:18:37.629766
145894,NIFTY2462023300CE,44395,197.25,2024-06-14 09:18:40.450385
145900,NIFTY2462023300CE,44395,198.15,2024-06-14 09:18:43.320123
145906,NIFTY2462023300CE,44395,198.3,2024-06-14 09:18:46.288539
145914,NIFTY2462023300CE,44395,198.35,2024-06-14 09:18:49.510728
145918,NIFTY2462023300CE,44395,197.8,2024-06-14 09:18:52.088180
145924,NIFTY2462023300CE,44395,197.5,2024-06-14 09:18:54.949017
145930,NIFTY2462023300CE,44395,195.85,2024-06-14 09:18:57.865160
145938,NIFTY2462023300CE,44395,195.55,2024-06-14 09:19:01.146686
145941,NIFTY2462023300CE,44395,195.45,2024-06-14 09:19:04.007030
145947,NIFTY2462023300CE,44395,197.7,2024-06-14 09:19:06.961066
145954,NIFTY2462023300CE,44395,197.5,2024-06-14 09:19:10.078033
145959,NIFTY2462023300CE,44395,197.5,2024-06-14 09:19:12.861864
145966,NIFTY2462023300CE,44395,197.85,2024-06-14 09:19:16.158496
145971,NIFTY2462023300CE,44395,199.0,2024-06-14 09:19:18.985597
145978,NIFTY2462023300CE,44395,197.45,2024-06-14 09:19:22.211031
145983,NIFTY2462023300CE,44395,197.1,2024-06-14 09:19:25.032898
145990,NIFTY2462023300CE,44395,197.4,2024-06-14 09:19:28.137512
145995,NIFTY2462023300CE,44395,197.5,2024-06-14 09:19:30.928955
146002,NIFTY2462023300CE,44395,197.8,2024-06-14 09:19:34.052303
146008,NIFTY2462023300CE,44395,196.8,2024-06-14 09:19:36.986480
146014,NIFTY2462023300CE,44395,197.15,2024-06-14 09:19:39.908244
146022,NIFTY2462023300CE,44395,196.8,2024-06-14 09:19:43.132179
146026,NIFTY2462023300CE,44395,196.85,2024-06-14 09:19:45.926216
146032,NIFTY2462023300CE,44395,197.6,2024-06-14 09:19:48.811771
146037,NIFTY2462023300CE,44395,197.15,2024-06-14 09:19:51.587419
146044,NIFTY2462023300CE,44395,196.45,2024-06-14 09:19:54.727362
146050,NIFTY2462023300CE,44395,196.7,2024-06-14 09:19:57.721151
146055,NIFTY2462023300CE,44395,197.9,2024-06-14 09:20:00.540750
146062,NIFTY2462023300CE,44395,196.95,2024-06-14 09:20:03.926134
146067,NIFTY2462023300CE,44395,197.35,2024-06-14 09:20:06.798066
146073,NIFTY2462023300CE,44395,197.55,2024-06-14 09:20:09.868781
146080,NIFTY2462023300CE,44395,194.5,2024-06-14 09:20:13.048719
146086,NIFTY2462023300CE,44395,195.45,2024-06-14 09:20:16.249246
146092,NIFTY2462023300CE,44395,194.35,2024-06-14 09:20:19.219045
146098,NIFTY2462023300CE,44395,195.05,2024-06-14 09:20:22.224672
146103,NIFTY2462023300CE,44395,194.3,2024-06-14 09:20:25.172567
146112,NIFTY2462023300CE,44395,192.65,2024-06-14 09:20:28.671984
146115,NIFTY2462023300CE,44395,193.05,2024-06-14 09:20:31.285511
146122,NIFTY2462023300CE,44395,193.5,2024-06-14 09:20:34.522865
146129,NIFTY2462023300CE,44395,193.1,2024-06-14 09:20:37.682919
146136,NIFTY2462023300CE,44395,194.05,2024-06-14 09:20:40.874826
146139,NIFTY2462023300CE,44395,195.6,2024-06-14 09:20:43.424683
146145,NIFTY2462023300CE,44395,195.9,2024-06-14 09:20:46.864356
146152,NIFTY2462023300CE,44395,195.3,2024-06-14 09:20:50.561148
146158,NIFTY2462023300CE,44395,195.0,2024-06-14 09:20:53.562624
146164,NIFTY2462023300CE,44395,195.8,2024-06-14 09:20:56.645794
146169,NIFTY2462023300CE,44395,196.05,2024-06-14 09:20:59.427966
146176,NIFTY2462023300CE,44395,197.2,2024-06-14 09:21:02.641544
146182,NIFTY2462023300CE,44395,196.95,2024-06-14 09:21:06.048636
146188,NIFTY2462023300CE,44395,196.05,2024-06-14 09:21:09.112114
146193,NIFTY2462023300CE,44395,193.05,2024-06-14 09:21:11.995763
146199,NIFTY2462023300CE,44395,193.6,2024-06-14 09:21:15.143878
146206,NIFTY2462023300CE,44395,191.3,2024-06-14 09:21:18.285561
146214,NIFTY2462023300CE,44395,190.75,2024-06-14 09:21:21.856278
146218,NIFTY2462023300CE,44395,189.9,2024-06-14 09:21:24.665424
146224,NIFTY2462023300CE,44395,187.75,2024-06-14 09:21:27.782972
146230,NIFTY2462023300CE,44395,186.75,2024-06-14 09:21:31.034113
146236,NIFTY2462023300CE,44395,187.4,2024-06-14 09:21:34.167386
146244,NIFTY2462023300CE,44395,187.8,2024-06-14 09:21:37.584628
146250,NIFTY2462023300CE,44395,187.95,2024-06-14 09:21:40.688065
146253,NIFTY2462023300CE,44395,185.85,2024-06-14 09:21:43.312080
146260,NIFTY2462023300CE,44395,185.45,2024-06-14 09:21:46.883381
146265,NIFTY2462023300CE,44395,187.5,2024-06-14 09:21:49.998394
146274,NIFTY2462023300CE,44395,187.45,2024-06-14 09:21:53.491381
146278,NIFTY2462023300CE,44395,187.3,2024-06-14 09:21:56.186602
146283,NIFTY2462023300CE,44395,186.75,2024-06-14 09:21:59.032984
146290,NIFTY2462023300CE,44395,184.45,2024-06-14 09:22:02.412345
146298,NIFTY2462023300CE,44395,182.25,2024-06-14 09:22:05.987407
146304,NIFTY2462023300CE,44395,185.75,2024-06-14 09:22:09.152451
146308,NIFTY2462023300CE,44395,185.65,2024-06-14 09:22:11.791453
146315,NIFTY2462023300CE,44395,185.0,2024-06-14 09:22:15.021008
146320,NIFTY2462023300CE,44395,183.4,2024-06-14 09:22:17.893367
146326,NIFTY2462023300CE,44395,184.55,2024-06-14 09:22:21.157930
146332,NIFTY2462023300CE,44395,184.45,2024-06-14 09:22:24.248376
146338,NIFTY2462023300CE,44395,186.3,2024-06-14 09:22:27.252813
146344,NIFTY2462023300CE,44395,186.35,2024-06-14 09:22:30.305515
146352,NIFTY2462023300CE,44395,184.65,2024-06-14 09:22:33.719549
146355,NIFTY2462023300CE,44395,184.75,2024-06-14 09:22:36.180606
146362,NIFTY2462023300CE,44395,185.45,2024-06-14 09:22:39.321344
146368,NIFTY2462023300CE,44395,184.25,2024-06-14 09:22:42.312513
146373,NIFTY2462023300CE,44395,183.65,2024-06-14 09:22:45.295769
146380,NIFTY2462023300CE,44395,184.6,2024-06-14 09:22:48.398556
146386,NIFTY2462023300CE,44395,184.45,2024-06-14 09:22:51.434485
146392,NIFTY2462023300CE,44395,185.1,2024-06-14 09:22:54.469360
146398,NIFTY2462023300CE,44395,185.0,2024-06-14 09:22:57.452348
146404,NIFTY2462023300CE,44395,185.95,2024-06-14 09:23:00.475246
146410,NIFTY2462023300CE,44395,183.5,2024-06-14 09:23:03.812077
146415,NIFTY2462023300CE,44395,183.35,2024-06-14 09:23:06.789079
146422,NIFTY2462023300CE,44395,182.25,2024-06-14 09:23:10.025388
146428,NIFTY2462023300CE,44395,183.65,2024-06-14 09:23:13.270917
146434,NIFTY2462023300CE,44395,182.55,2024-06-14 09:23:16.263700
146440,NIFTY2462023300CE,44395,182.55,2024-06-14 09:23:19.428683
146446,NIFTY2462023300CE,44395,184.05,2024-06-14 09:23:22.494594
146452,NIFTY2462023300CE,44395,182.9,2024-06-14 09:23:25.615240
146458,NIFTY2462023300CE,44395,185.55,2024-06-14 09:23:28.758551
146464,NIFTY2462023300CE,44395,184.35,2024-06-14 09:23:31.916874
146470,NIFTY2462023300CE,44395,183.55,2024-06-14 09:23:35.068798
146476,NIFTY2462023300CE,44395,182.55,2024-06-14 09:23:38.185566
146481,NIFTY2462023300CE,44395,178.45,2024-06-14 09:23:41.053895
146488,NIFTY2462023300CE,44395,179.2,2024-06-14 09:23:44.494290
146494,NIFTY2462023300CE,44395,178.4,2024-06-14 09:23:47.595369
146499,NIFTY2462023300CE,44395,177.75,2024-06-14 09:23:50.727391
146506,NIFTY2462023300CE,44395,176.8,2024-06-14 09:23:54.177780
146512,NIFTY2462023300CE,44395,177.15,2024-06-14 09:23:57.511979
146518,NIFTY2462023300CE,44395,177.5,2024-06-14 09:24:00.753183
146523,NIFTY2462023300CE,44395,176.45,2024-06-14 09:24:04.005775
146530,NIFTY2462023300CE,44395,175.45,2024-06-14 09:24:07.500656
146536,NIFTY2462023300CE,44395,176.65,2024-06-14 09:24:10.843713
146541,NIFTY2462023300CE,44395,175.6,2024-06-14 09:24:13.769427
146547,NIFTY2462023300CE,44395,174.15,2024-06-14 09:24:17.088666
146554,NIFTY2462023300CE,44395,173.65,2024-06-14 09:24:20.613860
146560,NIFTY2462023300CE,44395,174.3,2024-06-14 09:24:23.933948
146565,NIFTY2462023300CE,44395,173.55,2024-06-14 09:24:27.019713
146571,NIFTY2462023300CE,44395,176.05,2024-06-14 09:24:30.160844
146578,NIFTY2462023300CE,44395,174.3,2024-06-14 09:24:33.464112
146583,NIFTY2462023300CE,44395,173.8,2024-06-14 09:24:36.429766
146590,NIFTY2462023300CE,44395,175.5,2024-06-14 09:24:39.729614
146596,NIFTY2462023300CE,44395,174.45,2024-06-14 09:24:42.728145
146601,NIFTY2462023300CE,44395,174.35,2024-06-14 09:24:46.000917
146608,NIFTY2462023300CE,44395,174.65,2024-06-14 09:24:49.266755
146614,NIFTY2462023300CE,44395,174.6,2024-06-14 09:24:52.416653
146619,NIFTY2462023300CE,44395,173.6,2024-06-14 09:24:55.397334
146625,NIFTY2462023300CE,44395,174.05,2024-06-14 09:24:58.541724
146631,NIFTY2462023300CE,44395,171.7,2024-06-14 09:25:01.673122
146638,NIFTY2462023300CE,44395,172.35,2024-06-14 09:25:05.573364
146644,NIFTY2462023300CE,44395,171.55,2024-06-14 09:25:08.744847
146650,NIFTY2462023300CE,44395,170.75,2024-06-14 09:25:12.081755
146656,NIFTY2462023300CE,44395,170.35,2024-06-14 09:25:15.439293
146662,NIFTY2462023300CE,44395,169.55,2024-06-14 09:25:18.882787
146668,NIFTY2462023300CE,44395,168.8,2024-06-14 09:25:22.288382
146674,NIFTY2462023300CE,44395,167.65,2024-06-14 09:25:25.691648
146680,NIFTY2462023300CE,44395,167.7,2024-06-14 09:25:29.028725
146687,NIFTY2462023300CE,44395,168.0,2024-06-14 09:25:32.544901
146692,NIFTY2462023300CE,44395,168.05,2024-06-14 09:25:35.879629
146697,NIFTY2462023300CE,44395,169.7,2024-06-14 09:25:39.131936
146704,NIFTY2462023300CE,44395,169.4,2024-06-14 09:25:42.652675
146710,NIFTY2462023300CE,44395,171.05,2024-06-14 09:25:45.998507
146716,NIFTY2462023300CE,44395,172.05,2024-06-14 09:25:49.244062
146721,NIFTY2462023300CE,44395,172.6,2024-06-14 09:25:52.420761
146728,NIFTY2462023300CE,44395,170.9,2024-06-14 09:25:55.953553
146734,NIFTY2462023300CE,44395,170.05,2024-06-14 09:25:59.196037
146739,NIFTY2462023300CE,44395,170.3,2024-06-14 09:26:02.301104
146746,NIFTY2462023300CE,44395,170.25,2024-06-14 09:26:05.911766
146752,NIFTY2462023300CE,44395,171.5,2024-06-14 09:26:09.162828
146757,NIFTY2462023300CE,44395,171.55,2024-06-14 09:26:12.299234
146764,NIFTY2462023300CE,44395,170.45,2024-06-14 09:26:15.829870
146770,NIFTY2462023300CE,44395,171.8,2024-06-14 09:26:19.132378
146775,NIFTY2462023300CE,44395,170.2,2024-06-14 09:26:22.198176
146781,NIFTY2462023300CE,44395,170.65,2024-06-14 09:26:25.544932
146788,NIFTY2462023300CE,44395,170.6,2024-06-14 09:26:29.037572
146796,NIFTY2462023300CE,44395,170.65,2024-06-14 09:26:32.693367
146800,NIFTY2462023300CE,44395,170.9,2024-06-14 09:26:35.707552
146806,NIFTY2462023300CE,44395,170.45,2024-06-14 09:26:39.014161
146812,NIFTY2462023300CE,44395,171.5,2024-06-14 09:26:42.348677
146818,NIFTY2462023300CE,44395,171.7,2024-06-14 09:26:45.963664
146823,NIFTY2462023300CE,44395,171.25,2024-06-14 09:26:49.111741
146829,NIFTY2462023300CE,44395,169.6,2024-06-14 09:26:52.406980
146835,NIFTY2462023300CE,44395,169.35,2024-06-14 09:26:55.774533
146841,NIFTY2462023300CE,44395,167.7,2024-06-14 09:26:58.984036
146848,NIFTY2462023300CE,44395,167.35,2024-06-14 09:27:02.349509
146853,NIFTY2462023300CE,44395,169.0,2024-06-14 09:27:05.847470
146859,NIFTY2462023300CE,44395,169.65,2024-06-14 09:27:08.994452
146866,NIFTY2462023300CE,44395,171.5,2024-06-14 09:27:12.309586
146871,NIFTY2462023300CE,44395,171.6,2024-06-14 09:27:15.284655
146878,NIFTY2462023300CE,44395,171.85,2024-06-14 09:27:18.558406
146883,NIFTY2462023300CE,44395,170.4,2024-06-14 09:27:21.604132
146889,NIFTY2462023300CE,44395,171.95,2024-06-14 09:27:24.718007
146896,NIFTY2462023300CE,44395,172.3,2024-06-14 09:27:28.203722
146901,NIFTY2462023300CE,44395,172.35,2024-06-14 09:27:31.301305
146907,NIFTY2462023300CE,44395,170.0,2024-06-14 09:27:34.482573
146914,NIFTY2462023300CE,44395,170.1,2024-06-14 09:27:37.733370
146920,NIFTY2462023300CE,44395,169.0,2024-06-14 09:27:40.771588
146926,NIFTY2462023300CE,44395,168.35,2024-06-14 09:27:43.878044
146931,NIFTY2462023300CE,44395,166.65,2024-06-14 09:27:46.994580
146938,NIFTY2462023300CE,44395,167.6,2024-06-14 09:27:50.393120
146944,NIFTY2462023300CE,44395,167.85,2024-06-14 09:27:53.560990
146950,NIFTY2462023300CE,44395,167.9,2024-06-14 09:27:56.673925
146956,NIFTY2462023300CE,44395,167.35,2024-06-14 09:27:59.886354
146962,NIFTY2462023300CE,44395,164.7,2024-06-14 09:28:03.173337
146968,NIFTY2462023300CE,44395,166.0,2024-06-14 09:28:06.686958
146974,NIFTY2462023300CE,44395,166.95,2024-06-14 09:28:10.203418
146980,NIFTY2462023300CE,44395,167.6,2024-06-14 09:28:14.608822
146986,NIFTY2462023300CE,44395,166.4,2024-06-14 09:28:18.945800
146992,NIFTY2462023300CE,44395,165.6,2024-06-14 09:28:22.033481
146998,NIFTY2462023300CE,44395,165.35,2024-06-14 09:28:25.248048
147004,NIFTY2462023300CE,44395,165.65,2024-06-14 09:28:28.387402
147010,NIFTY2462023300CE,44395,165.35,2024-06-14 09:28:31.577656
147018,NIFTY2462023300CE,44395,164.7,2024-06-14 09:28:35.141411
147022,NIFTY2462023300CE,44395,165.05,2024-06-14 09:28:38.107655
147028,NIFTY2462023300CE,44395,164.8,2024-06-14 09:28:41.349722
147034,NIFTY2462023300CE,44395,165.0,2024-06-14 09:28:44.625433
147040,NIFTY2462023300CE,44395,166.5,2024-06-14 09:28:47.959647
147045,NIFTY2462023300CE,44395,164.65,2024-06-14 09:28:51.049096
147052,NIFTY2462023300CE,44395,165.15,2024-06-14 09:28:54.505382
147058,NIFTY2462023300CE,44395,164.85,2024-06-14 09:28:57.650316
147066,NIFTY2462023300CE,44395,165.2,2024-06-14 09:29:01.111750
147072,NIFTY2462023300CE,44395,166.85,2024-06-14 09:29:04.614750
147075,NIFTY2462023300CE,44395,166.75,2024-06-14 09:29:07.484240
147082,NIFTY2462023300CE,44395,164.9,2024-06-14 09:29:11.353902
147087,NIFTY2462023300CE,44395,164.05,2024-06-14 09:29:14.417035
147094,NIFTY2462023300CE,44395,163.8,2024-06-14 09:29:17.960077
147099,NIFTY2462023300CE,44395,163.7,2024-06-14 09:29:20.988664
147105,NIFTY2462023300CE,44395,163.3,2024-06-14 09:29:24.183722
147112,NIFTY2462023300CE,44395,164.3,2024-06-14 09:29:27.437848
147118,NIFTY2462023300CE,44395,163.6,2024-06-14 09:29:30.596375
147123,NIFTY2462023300CE,44395,162.7,2024-06-14 09:29:33.494853
147129,NIFTY2462023300CE,44395,163.5,2024-06-14 09:29:36.700404
147135,NIFTY2462023300CE,44395,163.85,2024-06-14 09:29:39.828577
147142,NIFTY2462023300CE,44395,163.35,2024-06-14 09:29:43.273618
147148,NIFTY2462023300CE,44395,163.35,2024-06-14 09:29:46.455336
147154,NIFTY2462023300CE,44395,163.85,2024-06-14 09:29:49.571772
147161,NIFTY2462023300CE,44395,165.05,2024-06-14 09:29:53.014340
147166,NIFTY2462023300CE,44395,164.0,2024-06-14 09:29:56.227769
147171,NIFTY2462023300CE,44395,163.45,2024-06-14 09:29:59.364662
147178,NIFTY2462023300CE,44395,163.85,2024-06-14 09:30:02.894326
147182,NIFTY2462023300CE,44395,165.3,2024-06-14 09:30:06.268419
147190,NIFTY2462023300CE,44395,165.35,2024-06-14 09:30:09.928934
147195,NIFTY2462023300CE,44395,163.7,2024-06-14 09:30:13.092807
147201,NIFTY2462023300CE,44395,164.0,2024-06-14 09:30:16.446142
147208,NIFTY2462023300CE,44395,163.55,2024-06-14 09:30:19.802218
147214,NIFTY2462023300CE,44395,164.4,2024-06-14 09:30:23.005809
147220,NIFTY2462023300CE,44395,167.2,2024-06-14 09:30:26.303528
147226,NIFTY2462023300CE,44395,167.8,2024-06-14 09:30:29.565078
147232,NIFTY2462023300CE,44395,168.45,2024-06-14 09:30:33.106480
147237,NIFTY2462023300CE,44395,168.4,2024-06-14 09:30:36.273043
147244,NIFTY2462023300CE,44395,167.7,2024-06-14 09:30:39.645529
147250,NIFTY2462023300CE,44395,167.5,2024-06-14 09:30:42.829483
147256,NIFTY2462023300CE,44395,168.05,2024-06-14 09:30:45.915957
147261,NIFTY2462023300CE,44395,168.2,2024-06-14 09:30:48.985496
147268,NIFTY2462023300CE,44395,168.0,2024-06-14 09:30:52.249688
147276,NIFTY2462023300CE,44395,168.8,2024-06-14 09:30:55.902896
147280,NIFTY2462023300CE,44395,169.5,2024-06-14 09:30:58.866319
147287,NIFTY2462023300CE,44395,170.15,2024-06-14 09:31:02.330031
147291,NIFTY2462023300CE,44395,172.0,2024-06-14 09:31:05.602374
147298,NIFTY2462023300CE,44395,172.1,2024-06-14 09:31:09.080434
147306,NIFTY2462023300CE,44395,171.3,2024-06-14 09:31:12.732827
147310,NIFTY2462023300CE,44395,168.85,2024-06-14 09:31:15.809855
147316,NIFTY2462023300CE,44395,169.45,2024-06-14 09:31:19.082184
147321,NIFTY2462023300CE,44395,169.15,2024-06-14 09:31:22.303782
147328,NIFTY2462023300CE,44395,171.65,2024-06-14 09:31:25.689175
147334,NIFTY2462023300CE,44395,171.65,2024-06-14 09:31:29.009249
147340,NIFTY2462023300CE,44395,171.0,2024-06-14 09:31:32.312510
147346,NIFTY2462023300CE,44395,169.6,2024-06-14 09:31:35.570064
147352,NIFTY2462023300CE,44395,169.95,2024-06-14 09:31:38.687629
147358,NIFTY2462023300CE,44395,169.4,2024-06-14 09:31:41.947643
147364,NIFTY2462023300CE,44395,168.45,2024-06-14 09:31:45.137190
147370,NIFTY2462023300CE,44395,167.75,2024-06-14 09:31:48.472328
147376,NIFTY2462023300CE,44395,166.45,2024-06-14 09:31:51.838394
147382,NIFTY2462023300CE,44395,166.4,2024-06-14 09:31:55.088025
147388,NIFTY2462023300CE,44395,167.05,2024-06-14 09:31:58.327653
147394,NIFTY2462023300CE,44395,166.95,2024-06-14 09:32:02.044448
147399,NIFTY2462023300CE,44395,165.45,2024-06-14 09:32:05.233875
147406,NIFTY2462023300CE,44395,166.5,2024-06-14 09:32:08.397876
147411,NIFTY2462023300CE,44395,165.7,2024-06-14 09:32:11.284685
147418,NIFTY2462023300CE,44395,164.5,2024-06-14 09:32:14.676022
147423,NIFTY2462023300CE,44395,166.6,2024-06-14 09:32:17.801021
147429,NIFTY2462023300CE,44395,168.75,2024-06-14 09:32:20.966178
147435,NIFTY2462023300CE,44395,168.45,2024-06-14 09:32:24.145169
147443,NIFTY2462023300CE,44395,167.95,2024-06-14 09:32:27.641105
147450,NIFTY2462023300CE,44395,167.3,2024-06-14 09:32:31.079731
147454,NIFTY2462023300CE,44395,167.9,2024-06-14 09:32:33.873888
147460,NIFTY2462023300CE,44395,167.75,2024-06-14 09:32:37.118526
147466,NIFTY2462023300CE,44395,167.55,2024-06-14 09:32:40.359388
147472,NIFTY2462023300CE,44395,167.8,2024-06-14 09:32:43.541060
147478,NIFTY2462023300CE,44395,165.3,2024-06-14 09:32:46.740608
147484,NIFTY2462023300CE,44395,165.0,2024-06-14 09:32:50.028549
147490,NIFTY2462023300CE,44395,164.2,2024-06-14 09:32:53.237999
147495,NIFTY2462023300CE,44395,163.25,2024-06-14 09:32:56.307824
147502,NIFTY2462023300CE,44395,162.0,2024-06-14 09:32:59.968579
147508,NIFTY2462023300CE,44395,159.1,2024-06-14 09:33:03.578173
147513,NIFTY2462023300CE,44395,157.0,2024-06-14 09:33:07.300006
147519,NIFTY2462023300CE,44395,158.4,2024-06-14 09:33:10.934118
147526,NIFTY2462023300CE,44395,157.45,2024-06-14 09:33:14.459122
147533,NIFTY2462023300CE,44395,158.0,2024-06-14 09:33:17.952006
147537,NIFTY2462023300CE,44395,158.95,2024-06-14 09:33:20.894965
147544,NIFTY2462023300CE,44395,159.65,2024-06-14 09:33:24.304897
147550,NIFTY2462023300CE,44395,161.2,2024-06-14 09:33:27.634518
147558,NIFTY2462023300CE,44395,161.35,2024-06-14 09:33:31.348816
147562,NIFTY2462023300CE,44395,162.6,2024-06-14 09:33:34.401043
147567,NIFTY2462023300CE,44395,164.85,2024-06-14 09:33:37.501440
147574,NIFTY2462023300CE,44395,165.1,2024-06-14 09:33:40.973339
147579,NIFTY2462023300CE,44395,165.3,2024-06-14 09:33:44.158171
147586,NIFTY2462023300CE,44395,164.5,2024-06-14 09:33:47.709134
147591,NIFTY2462023300CE,44395,163.4,2024-06-14 09:33:50.761648
147597,NIFTY2462023300CE,44395,163.65,2024-06-14 09:33:53.858885
147604,NIFTY2462023300CE,44395,162.45,2024-06-14 09:33:57.147479
147612,NIFTY2462023300CE,44395,162.55,2024-06-14 09:34:00.525386
147616,NIFTY2462023300CE,44395,164.0,2024-06-14 09:34:03.304821
147624,NIFTY2462023300CE,44395,164.1,2024-06-14 09:34:06.898129
147630,NIFTY2462023300CE,44395,163.4,2024-06-14 09:34:10.004235
147634,NIFTY2462023300CE,44395,165.6,2024-06-14 09:34:12.744284
